sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text,year,abstract_word_count
1d7f8850c5244fdc9b387038e7eeae9bcbbde6d2,CZI,Optimization Method for Forecasting Confirmed Cases of COVID-19 in China,10.3390/jcm9030674,,32131537.0,cc-by,"In December 2019, a novel coronavirus, called COVID-19, was discovered in Wuhan, China, and has spread to different cities in China as well as to 24 other countries. The number of confirmed cases is increasing daily and reached 34,598 on 8 February 2020. In the current study, we present a new forecasting model to estimate and forecast the number of confirmed cases of COVID-19 in the upcoming ten days based on the previously confirmed cases recorded in China. The proposed model is an improved adaptive neuro-fuzzy inference system (ANFIS) using an enhanced flower pollination algorithm (FPA) by using the salp swarm algorithm (SSA). In general, SSA is employed to improve FPA to avoid its drawbacks (i.e., getting trapped at the local optima). The main idea of the proposed model, called FPASSA-ANFIS, is to improve the performance of ANFIS by determining the parameters of ANFIS using FPASSA. The FPASSA-ANFIS model is evaluated using the World Health Organization (WHO) official data of the outbreak of the COVID-19 to forecast the confirmed cases of the upcoming ten days. More so, the FPASSA-ANFIS model is compared to several existing models, and it showed better performance in terms of Mean Absolute Percentage Error (MAPE), Root Mean Squared Relative Error (RMSRE), Root Mean Squared Relative Error (RMSRE), coefficient of determination ( R 2 ), and computing time. Furthermore, we tested the proposed model using two different datasets of weekly influenza confirmed cases in two countries, namely the USA and China. The outcomes also showed good performances.",2020-01-01,"Al-Qaness, Mohammed A. A.; Ewees, Ahmed A.; Fan, Hong; Abd El Aziz, Mohamed",J Clin Med,3006671704.0,#4638,True,2020.0,250
f294f0df7468a8ac9e27776cc15fa20297a9f040,CZI,Systematic Comparison of Two Animal-to-Human Transmitted Human Coronaviruses: SARS-CoV-2 and SARS-CoV,10.3390/v12020244,,,cc-by,"After the outbreak of the severe acute respiratory syndrome (SARS) in the world in 2003, human coronaviruses (HCoVs) have been reported as pathogens that cause severe symptoms in respiratory tract infections. Recently, a new emerged HCoV isolated from the respiratory epithelium of unexplained pneumonia patients in the Wuhan seafood market caused a major disease outbreak and has been named the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). This virus causes acute lung symptoms, leading to a condition that has been named as &ldquo;coronavirus disease 2019&rdquo; (COVID-19). The emergence of SARS-CoV-2 and of SARS-CoV caused widespread fear and concern and has threatened global health security. There are some similarities and differences in the epidemiology and clinical features between these two viruses and diseases that are caused by these viruses. The goal of this work is to systematically review and compare between SARS-CoV and SARS-CoV-2 in the context of their virus incubation, originations, diagnosis and treatment methods, genomic and proteomic sequences, and pathogenic mechanisms.",2020-01-01,"Xu, Jiabao; Zhao, Shizhe; Teng, Tieshan; Abdalla, Abualgasim Elgaili; Zhu, Wan; Xie, Longxiang; Wang, Yunlong; Guo, Xiangqian",Viruses,2163319355.0,#1449,True,2020.0,162
60e51d3d13b027492b9f3b8693c58dd8b5385ada,CZI,"Novel coronavirus infection during the 2019–2020 epidemic: preparing intensive care units—the experience in Sichuan Province, China",10.1007/s00134-020-05954-2,,,cc-by-nc,"Novel coronavirus infection special intensive care team We set up a special emergency multi-disciplinary intensive care team to discuss the problems that we might encounter and countermeasures. Team members include intensive care unit (ICU) physician, infectious disease physician, nurse, respiratory therapist, nosocomial infection control expert, and administrative staff. We first evaluated the isolation conditions and the capacity of our department to admit a larger number of patients. Second, we specified the protection levels for different types of health care activities. Third, we assigned special work such as patient screening, consultation, and transfer to designated staff to minimize the number of health workers who had contact with patients with nCoV infection.ID - LiaoER -",2020-01-01,"Liao, Xuelian; Wang, Bo; Kang, Yan",Intensive Care Medicine,,#305,True,2020.0,113
253cfd411f93ef88f702accd0fa195f24d1d2925,CZI,Return of the Coronavirus: 2019-nCoV,10.3390/v12020135,,,cc-by,"The emergence of a novel coronavirus (2019-nCoV) has awakened the echoes of SARS-CoV from nearly two decades ago. Yet, with technological advances and important lessons gained from previous outbreaks, perhaps the world is better equipped to deal with the most recent emergent group 2B coronavirus.",2020-01-01,"Gralinski, E. Lisa; Menachery, D. Vineet",Viruses,3002812395.0,#61,True,2020.0,45
e7fbca71f16c3fbb78d754c95f24f58afc944c68,CZI,Application of the ARIMA model on the COVID-2019 epidemic dataset,10.1016/j.dib.2020.105340,,,cc-by-nc-nd,"Coronavirus disease 2019 (COVID-2019) has been recognized as a global threat, and several studies are being conducted using various mathematical models to predict the probable evolution of this epidemic. These mathematical models based on various factors and analyses are subject to potential bias. Here, we propose a simple econometric model that could be useful to predict the spread of COVID-2019. We performed Auto Regressive Integrated Moving Average (ARIMA) model prediction on the Johns Hopkins epidemiological data to predict the epidemiological trend of the prevalence and incidence of COVID-2019. For further comparison or for future perspective, case definition and data collection have to be maintained in real time.",2020-01-01,"Benvenuto, Domenico; Giovanetti, Marta; Vassallo, Lazzaro; Angeletti, Silvia; Ciccozzi, Massimo",Data in Brief,3002991745.0,#2363,True,2020.0,107
c200af0e42a9aa8539b208d993015a75a2fe1151,CZI,Passengers' destinations from China: low risk of Novel Coronavirus (2019-nCoV) transmission into Africa and South America,10.1017/S0950268820000424,,32100667.0,cc-by,"Novel Coronavirus (2019-nCoV [SARS-COV-2]) was detected in humans during the last week of December 2019 at Wuhan city in China, and caused 24 554 cases in 27 countries and territories as of 5 February 2020. The objective of this study was to estimate the risk of transmission of 2019-nCoV through human passenger air flight from four major cities of China (Wuhan, Beijing, Shanghai and Guangzhou) to the passengers' destination countries. We extracted the weekly simulated passengers' end destination data for the period of 1-31 January 2020 from FLIRT, an online air travel dataset that uses information from 800 airlines to show the direct flight and passengers' end destination. We estimated a risk index of 2019-nCoV transmission based on the number of travellers to destination countries, weighted by the number of confirmed cases of the departed city reported by the World Health Organization (WHO). We ranked each country based on the risk index in four quantiles (4th quantile being the highest risk and 1st quantile being the lowest risk). During the period, 388 287 passengers were destined for 1297 airports in 168 countries or territories across the world. The risk index of 2019-nCoV among the countries had a very high correlation with the WHO-reported confirmed cases (0.97). According to our risk score classification, of the countries that reported at least one Coronavirus-infected pneumonia (COVID-19) case as of 5 February 2020, 24 countries were in the 4th quantile of the risk index, two in the 3rd quantile, one in the 2nd quantile and none in the 1st quantile. Outside China, countries with a higher risk of 2019-nCoV transmission are Thailand, Cambodia, Malaysia, Canada and the USA, all of which reported at least one case. In pan-Europe, UK, France, Russia, Germany and Italy; in North America, USA and Canada; in Oceania, Australia had high risk, all of them reported at least one case. In Africa and South America, the risk of transmission is very low with Ethiopia, South Africa, Egypt, Mauritius and Brazil showing a similar risk of transmission compared to the risk of any of the countries where at least one case is detected. The risk of transmission on 31 January 2020 was very high in neighbouring Asian countries, followed by Europe (UK, France, Russia and Germany), Oceania (Australia) and North America (USA and Canada). Increased public health response including early case recognition, isolation of identified case, contract tracing and targeted airport screening, public awareness and vigilance of health workers will help mitigate the force of further spread to naïve countries.",2020-01-01,"Haider, Najmul; Yavlinsky, Alexei; Simons, David; Osman, Abdinasir Yusuf; Ntoumi, Francine; Zumla, Alimuddin; Kock, Richard",Epidemiol Infect,3006028839.0,#2270,True,2020.0,419
5734e3b81e16fe1976a129c5a0872716f3dd50b8,CZI,A new coronavirus associated with human respiratory disease in China,10.1038/s41586-020-2008-3,,32015508.0,cc-by,"Emerging infectious diseases, such as SARS and Zika, present a major threat to public health(1-3). Despite intense research efforts, how, when and where new diseases appear are still the source of considerable uncertainly. A severe respiratory disease was recently reported in the city Wuhan, Hubei province, China. Up to 25th of January 2020, at least 1,975 cases have been reported since the first patient was hospitalized on the 12th of December 2019. Epidemiological investigation suggested that the outbreak was associated with a seafood market in Wuhan. We studied one patient who was a worker at the market, and who was admitted to Wuhan Central Hospital on 26th of December 2019 experiencing a severe respiratory syndrome including fever, dizziness and cough. Metagenomic RNA sequencing(4) of a bronchoalveolar lavage fluid sample identified a novel RNA virus from the family Coronaviridae, designed here as WH-Human-1 coronavirus. Phylogenetic analysis of the complete viral genome (29,903 nucleotides) revealed that the virus was most closely related (89.1% nucleotide similarity) to a group of SARS-like coronaviruses (genus Betacoronavirus, subgenus Sarbecovirus) previously sampled from bats in China. This outbreak highlights the ongoing capacity of viral spill-over from animals to cause severe disease in humans.",2020-01-01,"Wu, Fan; Zhao, Su; Yu, Bin; Chen, Yan-Mei; Wang, Wen; Song, Zhi-Gang; Hu, Yi; Tao, Zhao-Wu; Tian, Jun-Hua; Pei, Yuan-Yuan; Yuan, Ming-Li; Zhang, Yu-Ling; Dai, Fa-Hui; Liu, Yi; Wang, Qi-Min; Zheng, Jiao-Jiao; Xu, Lin; Holmes, Edward C.; Zhang, Yong-Zhen",Nature,3003217347.0,#258,True,2020.0,196
c2302facc633f9dfaf8597ffe57ca929e5d08b78,CZI,Moral imperative for the immediate release of 2019-nCoV sequence data,10.1093/nsr/nwaa030,,,cc-by,,2020-01-01,"Wu, Chung- I.; Poo, Mu-ming",National Science Review,2805337112.0,#1185,True,2020.0,0
8819d114fe2dd2335a0545d53fea17deb6aa3943,CZI,Technical guidance for laboratory testing of 2019-nCoV infection (third edition),10.1016/j.bsheal.2020.02.001,,,cc-by-nc-nd,,2020-01-01,,Biosafety and Health,2992772421.0,#351,False,2020.0,0
417cbe38a2f8a93d0827cd67f4c42076921d6050,CZI,Discovery and development of safe-in-man broad-spectrum antiviral agents,10.1016/j.ijid.2020.02.018,,,cc-by-nc-nd,"Viral diseases are one of the leading causes of morbidity and mortality in the world. Virus-specific vaccines and antiviral drugs are the most powerful tools to combat viral diseases. However, broad-spectrum antiviral agents (BSAAs, i.e. compounds targeting viruses belonging to two or more viral families) could provide additional protection of general population from emerging and re-emerging viral diseases reinforcing the arsenal of available antiviral options. Here, we reviewed discovery and development of BSAAs and summarized the information on 119 safe-in-man agents in freely accessible database (https://drugvirus.info/). Future and ongoing pre-clinical and clinical studies will increase the number of BSAAs, expand spectrum of their indications, and identify drug combinations for treatment of emerging and re-emerging viral infections as well as co-infections.",2020-01-01,"Andersen, Petter I.; Ianevski, Aleksandr; Lysvand, Hilde; Vitkauskiene, Astra; Oksenych, Valentyn; Bjørås, Magnar; Telling, Kaidi; Lutsar, Irja; Dampis, Uga; Irie, Yasuhiko; Tenson, Tanel; Kantele, Anu; Kainov, Denis E.",International Journal of Infectious Diseases,2980655992.0,#1172,True,2020.0,120
